dYear,est,ist,imf_by,em,f107,dst
2023.7905251141553,2.8,1.2,0.3,0.027615,149.55556,4.0
2023.7906392694065,4.9,2.1,-0.8,0.121471,149.55556,7.0
2023.7907534246576,4.9,2.1,-1.6,0.130987,149.55556,7.0
2023.7908675799088,2.8,1.2,-1.5,0.144379,149.55556,4.0
2023.79098173516,1.4,0.6,-1.2,0.1008,149.55556,2.0
2023.791095890411,1.4,0.6,-0.7,0.031604,149.55556,2.0
2023.7912100456622,1.4,0.6,-0.5,0.010803,149.55556,2.0
2023.7913242009133,2.8,1.2,-1.0,0.064177,149.55556,4.0
2023.7914383561645,2.1,0.9,-1.1,0.107744,149.55556,3.0
2023.7915525114156,1.4,0.6,-1.6,0.219101,149.55556,2.0
2023.7916666666667,1.4,0.6,-2.5,0.526385,149.55556,2.0
2023.7917808219179,1.4,0.6,-2.4,0.644625,149.96297,2.0
2023.791894977169,0.7,0.3,-2.4,0.3912,149.96297,1.0
2023.7920091324202,0.7,0.3,-2.1,0.196816,149.96297,1.0
2023.7921232876713,2.8,1.2,-1.6,0.136347,149.96297,4.0
2023.7922374429224,4.9,2.1,-1.3,0.092207,149.96297,7.0
2023.7923515981736,4.9,2.1,-1.0,0.05829,149.96297,7.0
2023.7924657534247,2.8,1.2,-0.7,0.024614,149.96297,4.0
2023.7925799086759,2.1,0.9,-1.0,0.04248,149.96297,3.0
2023.792694063927,1.4,0.6,-1.2,0.081294,149.96297,2.0
2023.7928082191781,1.4,0.6,-1.5,0.188145,149.96297,2.0
2023.7929223744293,2.8,1.2,-1.9,0.238956,149.96297,4.0
2023.7930365296804,3.5,1.5,-1.6,0.375526,149.96297,5.0
2023.7931506849316,4.2,1.8,-1.2,0.1228,149.96297,6.0
2023.7932648401827,5.6,2.4,-2.1,0.308366,149.96297,8.0
2023.7933789954338,6.3,2.7,-2.1,0.293109,149.96297,9.0
2023.793493150685,6.3,2.7,-1.5,0.154364,149.96297,9.0
2023.7936073059361,5.6,2.4,-1.4,0.139396,149.96297,8.0
2023.7937214611873,5.6,2.4,-1.3,0.19565,149.96297,8.0
2023.7938356164384,5.6,2.4,-1.5,0.291886,149.96297,8.0
2023.7939497716895,4.9,2.1,-1.8,0.351671,149.96297,7.0
2023.7940639269407,5.6,2.4,-1.7,0.374425,149.96297,8.0
2023.7941780821918,4.9,2.1,-1.4,0.353424,149.96297,7.0
2023.794292237443,6.3,2.7,0.2,0.046276,149.96297,9.0
2023.794406392694,7.7,3.3,0.6,0.061841,149.96297,11.0
2023.7945205479452,7.0,3.0,0.2,0.006728,150.28395,10.0
2023.7946347031964,4.9,2.1,0.5,0.034124,150.28395,7.0
2023.7947488584475,8.4,3.6,1.4,0.25717,150.28395,12.0
2023.7948630136987,14.7,6.3,3.3,0.810012,150.28395,21.0
2023.7949771689498,14.0,6.0,3.5,1.016884,150.28395,20.0
2023.795091324201,11.9,5.1,1.5,0.060767,150.28395,17.0
2023.795205479452,11.9,5.1,1.8,0.057717,150.28395,17.0
2023.7953196347032,14.7,6.3,-2.5,0.113133,150.28395,21.0
2023.7954337899544,14.0,6.0,-5.3,0.764271,150.28395,20.0
2023.7955479452055,8.4,3.6,2.3,0.304751,150.28395,12.0
2023.7956621004566,9.8,4.2,-1.7,1.810264,150.28395,14.0
2023.7957762557078,1.4,0.6,2.2,3.034965,150.28395,2.0
2023.795890410959,-9.1,-3.9,6.6,1.128723,150.28395,-13.0
2023.79600456621,-6.3,-2.7,4.8,2.582151,150.28395,-9.0
2023.7961187214612,-7.7,-3.3,2.3,2.067746,150.28395,-11.0
2023.7962328767123,-12.6,-5.4,3.7,1.410189,150.28395,-18.0
2023.7963470319635,-10.5,-4.5,2.0,1.715591,150.28395,-15.0
2023.7964611872146,-12.6,-5.4,4.1,2.448152,150.28395,-18.0
2023.7965753424658,-16.8,-7.2,3.1,1.958592,150.28395,-24.0
2023.796689497717,-20.3,-8.7,2.9,1.701215,150.28395,-29.0
2023.796803652968,-20.3,-8.7,4.8,1.562625,150.28395,-29.0
2023.7969178082192,-19.6,-8.4,4.4,1.176394,150.28395,-28.0
2023.7970319634703,-17.5,-7.5,3.6,1.242077,150.28395,-25.0
2023.7971461187215,-15.4,-6.6,5.9,1.723661,150.28395,-22.0
2023.7972602739726,-17.5,-7.5,5.5,1.547561,150.54321,-25.0
2023.7973744292237,-21.0,-9.0,5.5,1.359028,150.54321,-30.0
2023.7974885844749,-23.1,-9.9,5.4,1.992773,150.54321,-33.0
2023.797602739726,-22.4,-9.6,5.9,1.755211,150.54321,-32.0
2023.7977168949772,-22.4,-9.6,5.6,1.814649,150.54321,-32.0
2023.7978310502283,-21.7,-9.3,4.7,1.964094,150.54321,-31.0
2023.7979452054794,-23.1,-9.9,2.5,1.94497,150.54321,-33.0
2023.7980593607306,-25.2,-10.8,2.5,1.864377,150.54321,-36.0
2023.7981735159817,-26.6,-11.4,3.6,1.803261,150.54321,-38.0
2023.7982876712329,-20.3,-8.7,3.1,1.833455,150.54321,-29.0
2023.798401826484,-20.3,-8.7,3.0,1.758728,150.54321,-29.0
2023.7985159817351,-20.3,-8.7,3.3,1.7721,150.54321,-29.0
2023.7986301369863,-20.3,-8.7,3.4,1.73812,150.54321,-29.0
2023.7987442922374,-21.7,-9.3,2.9,1.795385,150.54321,-31.0
2023.7988584474886,-21.7,-9.3,1.9,1.675472,150.54321,-31.0
2023.7989726027397,-21.7,-9.3,3.0,1.5435,150.54321,-31.0
2023.7990867579908,-21.0,-9.0,3.6,0.968646,150.54321,-30.0
2023.799200913242,-18.9,-8.1,2.9,0.5402,150.54321,-27.0
2023.7993150684931,-14.0,-6.0,3.8,1.087498,150.54321,-20.0
2023.7994292237443,-13.3,-5.7,3.6,0.976197,150.54321,-19.0
2023.7995433789954,-11.9,-5.1,3.3,0.782763,150.54321,-17.0
2023.7996575342465,-9.1,-3.9,4.5,0.951458,150.54321,-13.0
2023.7997716894977,-6.3,-2.7,3.9,0.423206,150.54321,-9.0
2023.7998858447488,-3.5,-1.5,4.2,0.935264,150.54321,-5.0
2023.8,-4.9,-2.1,3.6,0.840915,150.66667,-7.0
2023.800114155251,-7.0,-3.0,3.2,0.521062,150.66667,-10.0
2023.8002283105022,-7.0,-3.0,3.5,0.760586,150.66667,-10.0
2023.8003424657534,-8.4,-3.6,2.7,0.263722,150.66667,-12.0
2023.8004566210045,-7.7,-3.3,3.0,0.548339,150.66667,-11.0
2023.8005707762557,-4.2,-1.8,3.1,0.666962,150.66667,-6.0
2023.8006849315068,-5.6,-2.4,4.3,1.059471,150.66667,-8.0
2023.800799086758,-6.3,-2.7,4.1,1.232187,150.66667,-9.0
2023.800913242009,-3.5,-1.5,5.6,1.400961,150.66667,-5.0
2023.8010273972602,-2.8,-1.2,5.5,0.840914,150.66667,-4.0
2023.8011415525114,1.4,0.6,5.8,1.045043,150.66667,2.0
2023.8012557077625,2.8,1.2,5.9,0.763835,150.66667,4.0
2023.8013698630136,2.8,1.2,6.9,0.80408,150.66667,4.0
2023.8014840182648,0.0,0.0,8.7,1.128894,150.66667,0.0
2023.801598173516,-0.7,-0.3,8.7,1.169676,150.66667,-1.0
2023.801712328767,-0.7,-0.3,9.4,1.837,150.66667,-1.0
2023.8018264840182,-1.4,-0.6,8.5,1.807621,150.66667,-2.0
2023.8019406392693,-2.8,-1.2,8.2,2.04648,150.66667,-4.0
2023.8020547945205,-6.3,-2.7,6.6,2.850547,150.66667,-9.0
2023.8021689497716,-15.4,-6.6,6.7,2.717969,150.66667,-22.0
2023.8022831050228,-19.6,-8.4,5.8,2.889966,150.66667,-28.0
2023.802397260274,-24.5,-10.5,5.6,2.860635,150.66667,-35.0
2023.802511415525,-29.4,-12.6,5.0,2.774332,150.66667,-42.0
2023.8026255707762,-32.9,-14.1,4.4,2.665548,150.66667,-47.0
2023.8027397260273,-37.1,-15.9,4.4,2.419613,150.7037,-53.0
2023.8028538812785,-39.9,-17.1,3.8,2.438235,150.7037,-57.0
2023.8029680365296,-42.0,-18.0,3.1,2.381554,150.7037,-60.0
2023.8030821917807,-46.2,-19.8,1.7,3.02854,150.7037,-66.0
2023.8031963470319,-53.2,-22.8,1.9,3.123817,150.7037,-76.0
2023.803310502283,-56.7,-24.3,-0.3,2.920029,150.7037,-81.0
2023.8034246575342,-61.6,-26.4,-1.2,3.002664,150.7037,-88.0
2023.8035388127853,-58.1,-24.9,-1.7,2.723733,150.7037,-83.0
2023.8036529680364,-53.9,-23.1,-3.1,2.300948,150.7037,-77.0
2023.8037671232876,-49.0,-21.0,-1.4,2.460118,150.7037,-70.0
2023.8038812785387,-49.7,-21.3,-1.6,2.504557,150.7037,-71.0
2023.8039954337899,-45.5,-19.5,-2.3,2.287925,150.7037,-65.0
2023.804109589041,-41.3,-17.7,-2.3,1.990027,150.7037,-59.0
2023.8042237442921,-38.5,-16.5,-3.5,1.429864,150.7037,-55.0
2023.8043378995433,-35.7,-15.3,-3.0,1.395414,150.7037,-51.0
2023.8044520547944,-36.4,-15.6,-3.5,1.314696,150.7037,-52.0
2023.8045662100456,-30.1,-12.9,-3.8,1.304269,150.7037,-43.0
2023.8046803652967,-28.0,-12.0,-4.0,1.358605,150.7037,-40.0
2023.804794520548,-26.6,-11.4,-1.2,1.101815,150.7037,-38.0
2023.8049086757992,-25.2,-10.8,-0.4,1.254432,150.7037,-36.0
2023.8050228310503,-21.7,-9.3,-1.4,1.165679,150.7037,-31.0
2023.8051369863015,-21.0,-9.0,-2.0,1.201704,150.7037,-30.0
2023.8052511415526,-21.7,-9.3,2.7,1.104339,150.7037,-31.0
2023.8053652968038,-21.7,-9.3,2.0,1.273284,150.7037,-31.0
2023.805479452055,-23.8,-10.2,0.1,1.421148,150.53087,-34.0
2023.805593607306,-28.7,-12.3,-2.3,1.34386,150.53087,-41.0
2023.8057077625572,-28.0,-12.0,-2.4,0.44571,150.53087,-40.0
2023.8058219178083,-23.1,-9.9,-1.0,0.023774,150.53087,-33.0
2023.8059360730595,-18.2,-7.8,-3.2,0.148528,150.53087,-26.0
2023.8060502283106,-16.8,-7.2,-4.5,1.108933,150.53087,-24.0
2023.8061643835617,-19.6,-8.4,-1.2,1.475659,150.53087,-28.0
2023.8062785388129,-21.7,-9.3,1.5,1.617656,150.53087,-31.0
2023.806392694064,-22.4,-9.6,0.8,1.929215,150.53087,-32.0
2023.8065068493152,-23.1,-9.9,1.9,1.563943,150.53087,-33.0
2023.8066210045663,-21.7,-9.3,-5.2,1.308342,150.53087,-31.0
2023.8067351598174,-18.9,-8.1,-6.6,1.138287,150.53087,-27.0
2023.8068493150686,-16.8,-7.2,-0.0,0.0,150.53087,-24.0
2023.8069634703197,-14.7,-6.3,3.1,0.557993,150.53087,-21.0
2023.8070776255709,-17.5,-7.5,-2.8,0.384552,150.53087,-25.0
2023.807191780822,-18.2,-7.8,-6.2,0.900998,150.53087,-26.0
2023.8073059360731,-17.5,-7.5,-5.4,0.473959,150.53087,-25.0
2023.8074200913243,-14.0,-6.0,-4.9,1.744983,150.53087,-20.0
2023.8075342465754,-16.1,-6.9,-2.4,2.335053,150.53087,-23.0
2023.8076484018266,-20.3,-8.7,-3.8,0.388864,150.53087,-29.0
2023.8077625570777,-16.8,-7.2,-5.6,0.510422,150.53087,-24.0
2023.8078767123288,-11.9,-5.1,-0.8,0.008616,150.53087,-17.0
2023.80799086758,-11.2,-4.8,-1.9,0.041901,150.53087,-16.0
2023.8081050228311,-11.9,-5.1,1.1,0.015813,150.53087,-17.0
2023.8082191780823,-12.6,-5.4,-2.9,0.123275,150.45679,-18.0
2023.8083333333334,-11.2,-4.8,-0.8,0.008442,150.45679,-16.0
2023.8084474885845,-9.8,-4.2,-0.2,0.000745,150.45679,-14.0
2023.8085616438357,-9.8,-4.2,-2.9,0.165127,150.45679,-14.0
2023.8086757990868,-9.8,-4.2,-0.8,0.012765,150.45679,-14.0
2023.808789954338,-8.4,-3.6,-0.5,0.004327,150.45679,-12.0
2023.808904109589,-7.7,-3.3,1.4,0.024403,150.45679,-11.0
2023.8090182648402,-8.4,-3.6,3.2,0.129767,150.45679,-12.0
2023.8091324200914,-9.1,-3.9,2.7,0.096116,150.45679,-13.0
2023.8092465753425,-8.4,-3.6,0.9,0.010621,150.45679,-12.0
2023.8093607305937,-7.7,-3.3,-1.3,0.126399,150.45679,-11.0
2023.8094748858448,-7.0,-3.0,0.9,0.030397,150.45679,-10.0
2023.809589041096,-6.3,-2.7,-1.3,0.05641,150.45679,-9.0
2023.809703196347,-5.6,-2.4,-1.4,0.04916,150.45679,-8.0
2023.8098173515982,-5.6,-2.4,-0.1,0.000151,150.45679,-8.0
2023.8099315068494,-4.9,-2.1,1.8,0.054642,150.45679,-7.0
2023.8100456621005,-2.8,-1.2,3.5,0.201885,150.45679,-4.0
2023.8101598173516,-2.1,-0.9,0.6,0.006397,150.45679,-3.0
2023.8102739726028,-2.1,-0.9,-1.2,0.022725,150.45679,-3.0
2023.810388127854,-2.1,-0.9,-1.6,0.050175,150.45679,-3.0
2023.810502283105,-1.4,-0.6,-1.7,0.054787,150.45679,-2.0
2023.8106164383562,-1.4,-0.6,-2.2,0.10139,150.45679,-2.0
2023.8107305936073,-2.1,-0.9,-3.7,0.359906,150.45679,-3.0
2023.8108447488585,-3.5,-1.5,-3.3,0.312601,150.45679,-5.0
2023.8109589041096,-2.8,-1.2,-1.7,0.059119,150.40741,-4.0
2023.8110730593608,-3.5,-1.5,-4.0,0.396841,150.40741,-5.0
2023.811187214612,-3.5,-1.5,-4.0,0.376297,150.40741,-5.0
2023.811301369863,-3.5,-1.5,-3.7,0.617598,150.40741,-5.0
2023.8114155251142,-4.2,-1.8,-3.4,1.106469,150.40741,-6.0
2023.8115296803653,-3.5,-1.5,-3.1,0.625812,150.40741,-5.0
2023.8116438356165,-4.2,-1.8,-2.7,0.406492,150.40741,-6.0
2023.8117579908676,-4.9,-2.1,-2.9,0.328555,150.40741,-7.0
2023.8118721461187,-3.5,-1.5,-2.8,0.217721,150.40741,-5.0
2023.8119863013699,-2.1,-0.9,-3.0,0.33652,150.40741,-3.0
2023.812100456621,0.0,0.0,-2.5,0.4725,150.40741,0.0
2023.8122146118722,-1.4,-0.6,-2.8,0.497128,150.40741,-2.0
2023.8123287671233,-2.8,-1.2,-2.1,0.359427,150.40741,-4.0
2023.8124429223744,-3.5,-1.5,-2.0,0.106184,150.40741,-5.0
2023.8125570776256,-3.5,-1.5,-2.1,0.1464,150.40741,-5.0
2023.8126712328767,-2.1,-0.9,-1.5,0.44875,150.40741,-3.0
2023.8127853881278,-0.7,-0.3,-2.1,0.326016,150.40741,-1.0
2023.812899543379,-3.5,-1.5,-2.8,0.392728,150.40741,-5.0
2023.8130136986301,-5.6,-2.4,-3.6,0.458261,150.40741,-8.0
2023.8131278538813,-4.9,-2.1,-3.3,0.413366,150.40741,-7.0
2023.8132420091324,-2.1,-0.9,-3.1,0.467204,150.40741,-3.0
2023.8133561643835,-1.4,-0.6,-2.6,0.35973,150.40741,-2.0
2023.8134703196347,0.0,0.0,-1.2,0.1368,150.40741,0.0
2023.8135844748858,1.4,0.6,-1.1,0.120058,150.40741,2.0
2023.813698630137,0.0,0.0,-1.1,0.14157,150.32098,0.0
2023.813812785388,0.7,0.3,-1.1,0.14157,150.32098,1.0
2023.8139269406392,1.4,0.6,-1.0,0.060462,150.32098,2.0
2023.8140410958904,0.0,0.0,-1.3,0.158904,150.32098,0.0
2023.8141552511415,1.4,0.6,-1.7,0.298386,150.32098,2.0
2023.8142694063927,1.4,0.6,-1.8,0.315861,150.32098,2.0
2023.8143835616438,-0.7,-0.3,-1.9,0.282232,150.32098,-1.0
2023.814497716895,-2.1,-0.9,-1.5,0.139283,150.32098,-3.0
2023.814611872146,-4.2,-1.8,-1.6,0.184615,150.32098,-6.0
2023.8147260273972,-4.2,-1.8,-1.7,0.31639,150.32098,-6.0
2023.8148401826484,-3.5,-1.5,-0.5,0.16593,150.32098,-5.0
2023.8149543378995,-0.7,-0.3,1.8,0.553893,150.32098,-1.0
2023.8150684931506,0.7,0.3,1.8,0.447063,150.32098,1.0
2023.8151826484018,1.4,0.6,-1.0,0.521839,150.32098,2.0
2023.815296803653,1.4,0.6,-1.0,0.408684,150.32098,2.0
2023.815410958904,2.8,1.2,-1.1,1.167243,150.32098,4.0
2023.8155251141552,0.0,0.0,-3.5,0.7742,150.32098,0.0
2023.8156392694063,0.0,0.0,-1.3,0.33118,150.32098,0.0
2023.8157534246575,2.1,0.9,-2.1,0.723689,150.32098,3.0
2023.8158675799086,0.7,0.3,-2.0,0.628,150.32098,1.0
2023.8159817351598,0.0,0.0,4.5,0.969375,150.32098,0.0
2023.816095890411,-1.4,-0.6,4.5,0.729603,150.32098,-2.0
2023.816210045662,-2.1,-0.9,2.6,0.881801,150.32098,-3.0
2023.8163242009132,-3.5,-1.5,3.3,0.698565,150.32098,-5.0
2023.8164383561643,-6.3,-2.7,2.3,0.436144,150.35803,-9.0
2023.8165525114155,-5.6,-2.4,5.1,1.062805,150.35803,-8.0
2023.8166666666666,-3.5,-1.5,6.0,1.202719,150.35803,-5.0
2023.8167808219177,0.7,0.3,5.2,1.188817,150.35803,1.0
2023.8168949771689,-0.7,-0.3,1.9,0.116812,150.35803,-1.0
2023.81700913242,2.1,0.9,1.0,0.038166,150.35803,3.0
2023.8171232876712,2.8,1.2,3.4,0.212047,150.35803,4.0
2023.8172374429223,1.4,0.6,7.0,2.192013,150.35803,2.0
2023.8173515981734,-7.0,-3.0,3.7,3.530771,150.35803,-10.0
2023.8174657534246,-17.5,-7.5,3.6,3.774573,150.35803,-25.0
2023.8175799086757,-27.3,-11.7,5.9,1.213597,150.35803,-39.0
2023.8176940639269,-25.2,-10.8,7.9,2.119475,150.35803,-36.0
2023.817808219178,-17.5,-7.5,3.1,3.609584,150.35803,-25.0
2023.8179223744291,-23.1,-9.9,7.4,1.632382,150.35803,-33.0
2023.8180365296803,-25.2,-10.8,4.8,0.389665,150.35803,-36.0
2023.8181506849314,-23.8,-10.2,5.0,0.564307,150.35803,-34.0
2023.8182648401826,-23.1,-9.9,4.5,0.819403,150.35803,-33.0
2023.8183789954337,-23.1,-9.9,3.4,0.662902,150.35803,-33.0
2023.8184931506848,-25.9,-11.1,-0.6,3.564819,150.35803,-37.0
2023.818607305936,-25.2,-10.8,2.8,1.107706,150.35803,-36.0
2023.8187214611871,-32.2,-13.8,3.5,0.875147,150.35803,-46.0
2023.8188356164383,-26.6,-11.4,3.3,0.922958,150.35803,-38.0
2023.8189497716894,-22.4,-9.6,6.0,1.80773,150.35803,-32.0
2023.8190639269405,-23.1,-9.9,3.6,2.245704,150.35803,-33.0
2023.8191780821917,-26.6,-11.4,5.1,1.92283,150.23457,-38.0
2023.8192922374428,-32.9,-14.1,6.8,1.821354,150.23457,-47.0
2023.819406392694,-32.2,-13.8,5.1,1.877177,150.23457,-46.0
2023.819520547945,-30.1,-12.9,7.2,2.789923,150.23457,-43.0
2023.8196347031962,-28.7,-12.3,6.2,2.682588,150.23457,-41.0
2023.8197488584474,-33.6,-14.4,6.2,2.083838,150.23457,-48.0
2023.8198630136985,-33.6,-14.4,7.4,2.122902,150.23457,-48.0
2023.8199771689497,-31.5,-13.5,7.5,2.05829,150.23457,-45.0
2023.8200913242008,-30.1,-12.9,6.7,1.947135,150.23457,-43.0
2023.820205479452,-30.1,-12.9,5.2,1.247817,150.23457,-43.0
2023.8203196347033,-28.0,-12.0,4.4,0.887159,150.23457,-40.0
2023.8204337899544,-23.1,-9.9,4.0,1.317691,150.23457,-33.0
2023.8205479452056,-20.3,-8.7,3.5,0.972833,150.23457,-29.0
2023.8206621004567,-19.6,-8.4,2.5,0.740363,150.23457,-28.0
2023.8207762557079,-20.3,-8.7,2.7,0.468823,150.23457,-29.0
2023.820890410959,-20.3,-8.7,2.5,0.607245,150.23457,-29.0
2023.8210045662101,-18.9,-8.1,2.9,0.637208,150.23457,-27.0
2023.8211187214613,-16.8,-7.2,2.5,0.621324,150.23457,-24.0
2023.8212328767124,-14.0,-6.0,2.2,0.669219,150.23457,-20.0
2023.8213470319636,-11.9,-5.1,3.0,0.417175,150.23457,-17.0
2023.8214611872147,-8.4,-3.6,3.1,0.6311,150.23457,-12.0
2023.8215753424658,-6.3,-2.7,4.6,0.514469,150.23457,-9.0
2023.821689497717,-7.0,-3.0,3.6,0.624998,150.23457,-10.0
2023.8218036529681,-7.0,-3.0,4.8,0.711081,150.23457,-10.0
2023.8219178082193,-7.7,-3.3,4.0,0.319453,150.11111,-11.0
2023.8220319634704,-7.0,-3.0,3.2,0.427863,150.11111,-10.0
2023.8221461187215,-7.0,-3.0,4.9,0.615371,150.11111,-10.0
2023.8222602739727,-4.9,-2.1,4.7,0.938968,150.11111,-7.0
2023.8223744292238,-5.6,-2.4,5.9,2.566805,150.11111,-8.0
2023.822488584475,-15.4,-6.6,6.0,1.773,150.11111,-22.0
2023.822602739726,-19.6,-8.4,-4.7,1.76034,150.11111,-28.0
2023.8227168949772,-23.1,-9.9,4.1,2.625654,150.11111,-33.0
2023.8228310502284,-34.3,-14.7,3.6,3.183083,150.11111,-49.0
2023.8229452054795,-39.9,-17.1,6.4,2.329969,150.11111,-57.0
2023.8230593607307,-42.0,-18.0,6.1,2.598377,150.11111,-60.0
2023.8231735159818,-39.9,-17.1,7.5,1.351248,150.11111,-57.0
2023.823287671233,-30.8,-13.2,9.0,2.281352,150.11111,-44.0
2023.823401826484,-26.6,-11.4,6.7,2.55188,150.11111,-38.0
2023.8235159817352,-31.5,-13.5,7.2,1.859575,150.11111,-45.0
2023.8236301369864,-30.8,-13.2,4.1,1.560014,150.11111,-44.0
2023.8237442922375,-32.2,-13.8,7.0,1.902012,150.11111,-46.0
2023.8238584474886,-28.0,-12.0,6.6,1.899319,150.11111,-40.0
2023.8239726027398,-29.4,-12.6,1.5,0.21954,150.11111,-42.0
2023.824086757991,-26.6,-11.4,-5.9,1.23522,150.11111,-38.0
2023.824200913242,-22.4,-9.6,5.4,1.891755,150.11111,-32.0
2023.8243150684932,-16.1,-6.9,2.2,1.733815,150.11111,-23.0
2023.8244292237443,-18.9,-8.1,0.5,2.793627,150.11111,-27.0
2023.8245433789955,-29.4,-12.6,2.3,1.941854,150.11111,-42.0
2023.8246575342466,-30.8,-13.2,2.7,0.849177,149.83951,-44.0
2023.8247716894978,-23.8,-10.2,5.0,1.212993,149.83951,-34.0
2023.824885844749,-23.8,-10.2,1.2,2.463319,149.83951,-34.0
2023.825,-32.9,-14.1,2.9,1.998848,149.83951,-47.0
2023.8251141552512,-37.8,-16.2,-0.4,1.367184,149.83951,-54.0
2023.8252283105023,-32.9,-14.1,-2.7,0.355862,149.83951,-47.0
2023.8253424657535,-28.7,-12.3,1.4,1.953127,149.83951,-41.0
2023.8254566210046,-37.8,-16.2,0.4,3.972125,149.83951,-54.0
2023.8255707762557,-38.5,-16.5,4.0,2.521635,149.83951,-55.0
2023.8256849315069,-40.6,-17.4,4.2,1.916034,149.83951,-58.0
2023.825799086758,-36.4,-15.6,4.5,1.634464,149.83951,-52.0
2023.8259132420092,-28.7,-12.3,4.3,1.203136,149.83951,-41.0
2023.8260273972603,-26.6,-11.4,5.8,2.224705,149.83951,-38.0
2023.8261415525114,-24.5,-10.5,5.6,2.74095,149.83951,-35.0
2023.8262557077626,-25.9,-11.1,4.6,1.241214,149.83951,-37.0
2023.8263698630137,-23.8,-10.2,5.3,1.205561,149.83951,-34.0
2023.8264840182649,-21.0,-9.0,4.4,1.064919,149.83951,-30.0
2023.826598173516,-18.9,-8.1,3.2,1.62463,149.83951,-27.0
2023.8267123287671,-23.1,-9.9,2.2,1.413225,149.83951,-33.0
2023.8268264840183,-23.8,-10.2,3.3,1.076855,149.83951,-34.0
2023.8269406392694,-18.9,-8.1,2.6,1.518154,149.83951,-27.0
2023.8270547945206,-19.6,-8.4,3.3,1.463006,149.83951,-28.0
2023.8271689497717,-19.6,-8.4,2.6,1.145551,149.83951,-28.0
2023.8272831050228,-22.4,-9.6,3.2,1.073043,149.83951,-32.0
2023.827397260274,-25.9,-11.1,2.2,1.997931,149.37038,-37.0
2023.8275114155251,-28.0,-12.0,1.7,0.562289,149.37038,-40.0
2023.8276255707763,-25.9,-11.1,1.9,0.14178,149.37038,-37.0
2023.8277397260274,-21.7,-9.3,2.2,0.458736,149.37038,-31.0
2023.8278538812785,-19.6,-8.4,1.6,0.705463,149.37038,-28.0
2023.8279680365297,-18.2,-7.8,1.8,0.27408,149.37038,-26.0
2023.8280821917808,-19.6,-8.4,0.8,0.039676,149.37038,-28.0
2023.828196347032,-21.0,-9.0,1.0,0.0536,149.37038,-30.0
2023.828310502283,-22.4,-9.6,1.2,0.181271,149.37038,-32.0
2023.8284246575342,-21.7,-9.3,1.8,1.391294,149.37038,-31.0
2023.8285388127854,-23.1,-9.9,1.2,1.9944,149.37038,-33.0
2023.8286529680365,-20.3,-8.7,-0.1,2.521098,149.37038,-29.0
2023.8287671232877,-19.6,-8.4,1.3,2.31452,149.37038,-28.0
2023.8288812785388,-17.5,-7.5,-0.4,0.60508,149.37038,-25.0
2023.82899543379,-13.3,-5.7,-2.1,0.159377,149.37038,-19.0
2023.829109589041,-10.5,-4.5,-1.8,0.129666,149.37038,-15.0
2023.8292237442922,-11.9,-5.1,-1.9,0.182779,149.37038,-17.0
2023.8293378995434,-14.0,-6.0,-2.1,0.622411,149.37038,-20.0
2023.8294520547945,-12.6,-5.4,-2.2,1.042882,149.37038,-18.0
2023.8295662100456,-13.3,-5.7,-1.4,0.283014,149.37038,-19.0
2023.8296803652968,-13.3,-5.7,-1.9,0.410079,149.37038,-19.0
2023.829794520548,-11.9,-5.1,-2.7,0.475655,149.37038,-17.0
2023.829908675799,-9.1,-3.9,-0.1,0.000509,149.37038,-13.0
2023.8300228310502,-8.4,-3.6,-0.1,0.000926,149.37038,-12.0
2023.8301369863013,-9.8,-4.2,1.4,0.100697,149.01234,-14.0
2023.8302511415525,-12.6,-5.4,-1.6,0.517434,149.01234,-18.0
2023.8303652968036,-11.9,-5.1,-0.4,0.663707,149.01234,-17.0
2023.8304794520548,-10.5,-4.5,0.5,0.255917,149.01234,-15.0
2023.830593607306,-8.4,-3.6,0.8,0.15678,149.01234,-12.0
2023.830707762557,-9.1,-3.9,0.3,0.039416,149.01234,-13.0
2023.8308219178082,-10.5,-4.5,-0.5,0.022467,149.01234,-15.0
2023.8309360730593,-11.2,-4.8,1.6,1.166059,149.01234,-16.0
2023.8310502283105,-14.0,-6.0,2.1,1.972694,149.01234,-20.0
2023.8311643835616,-19.6,-8.4,1.8,1.59215,149.01234,-28.0
2023.8312785388127,-21.7,-9.3,1.7,1.651295,149.01234,-31.0
2023.8313926940639,-14.7,-6.3,1.0,0.197163,149.01234,-21.0
2023.831506849315,-14.0,-6.0,0.7,0.042532,149.01234,-20.0
2023.8316210045662,-11.9,-5.1,0.5,0.176875,149.01234,-17.0
2023.8317351598173,-13.3,-5.7,0.6,0.027847,149.01234,-19.0
2023.8318493150684,-12.6,-5.4,-0.2,0.002719,149.01234,-18.0
2023.8319634703196,-11.9,-5.1,0.3,0.2205,149.01234,-17.0
2023.8320776255707,-11.9,-5.1,-2.5,0.59875,149.01234,-17.0
2023.8321917808219,-13.3,-5.7,-0.8,0.496582,149.01234,-19.0
2023.832305936073,-16.1,-6.9,-2.5,0.830534,149.01234,-23.0
2023.8324200913241,-13.3,-5.7,-2.0,0.634382,149.01234,-19.0
2023.8325342465753,-11.2,-4.8,-2.1,0.738951,149.01234,-16.0
2023.8326484018264,-11.2,-4.8,0.2,0.623748,149.01234,-16.0
2023.8327625570776,-11.2,-4.8,-0.6,0.952518,149.01234,-16.0
